DISTRICT.NAME,NEIGHBORHOOD.NAME,WEEKDAY,MONTH,DAY,HOUR,PART.OF.THE.DAY,MILD.INJURIES,SERIOUS.INJURIES,VICTIMS,VEHICLES.INVOLVED,LONGITUDE,LATITUDE
Ciutat Vella,la Barceloneta,Monday,June,19,0,Night,1,0,1,2,2.187019,41.382208
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Saturday,June,3,16,Afternoon,1,0,1,2,2.186253,41.382617
Ciutat Vella,la Barceloneta,Friday,June,9,19,Afternoon,1,0,1,1,2.18401,41.380974
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Monday,February,27,21,Afternoon,3,0,3,2,2.18535,41.382599
Ciutat Vella,la Barceloneta,Monday,August,7,18,Afternoon,3,0,3,4,2.18981,41.383749
Ciutat Vella,la Barceloneta,Tuesday,July,25,18,Afternoon,1,0,1,2,2.18981,41.383749
Ciutat Vella,la Barceloneta,Friday,August,4,18,Afternoon,2,0,2,2,2.186992,41.38296
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Wednesday,March,15,20,Afternoon,1,0,1,3,2.185998,41.381957
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Wednesday,March,8,10,Morning,2,0,2,3,2.184848,41.381601
Ciutat Vella,la Barceloneta,Sunday,May,7,13,Morning,1,0,1,1,2.188899,41.380049
Ciutat Vella,la Barceloneta,Tuesday,December,5,11,Morning,1,0,1,2,2.187152,41.380392
Ciutat Vella,el Barri Gòtic,Wednesday,November,29,9,Morning,1,0,1,2,2.175843,41.386008
Ciutat Vella,el Barri Gòtic,Sunday,December,24,17,Afternoon,0,0,0,2,2.175169,41.386449
Ciutat Vella,el Barri Gòtic,Thursday,December,21,4,Night,0,0,0,1,2.172844,41.388271
Ciutat Vella,el Barri Gòtic,Friday,February,24,12,Morning,1,0,1,1,2.173972,41.387699
Ciutat Vella,la Barceloneta,Wednesday,July,12,18,Afternoon,1,0,1,2,2.193327,41.381227
Ciutat Vella,la Barceloneta,Saturday,May,6,18,Afternoon,1,0,1,1,2.195216,41.383433
Ciutat Vella,la Barceloneta,Friday,April,14,15,Afternoon,1,0,1,1,2.194666,41.383405
Ciutat Vella,la Barceloneta,Saturday,May,20,21,Afternoon,1,0,1,2,2.194805,41.387167
Ciutat Vella,la Barceloneta,Friday,July,21,11,Morning,1,0,1,2,2.194805,41.387167
Ciutat Vella,la Barceloneta,Sunday,March,5,8,Morning,0,0,0,1,2.194739,41.386026
Ciutat Vella,la Barceloneta,Wednesday,May,10,16,Afternoon,1,0,1,2,2.19508,41.386285
Ciutat Vella,la Barceloneta,Sunday,August,6,15,Afternoon,1,0,1,3,2.194739,41.386026
Ciutat Vella,la Barceloneta,Thursday,December,7,18,Afternoon,1,0,1,2,2.191069,41.384322
Ciutat Vella,la Barceloneta,Tuesday,April,11,11,Morning,2,0,2,3,2.2018,41.392004
Ciutat Vella,la Barceloneta,Wednesday,May,24,15,Afternoon,1,0,1,3,2.188893,41.383551
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Monday,December,18,12,Morning,2,0,2,4,2.182438,41.388166
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Sunday,October,29,13,Morning,1,0,1,2,2.18304,41.388628
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Friday,September,8,12,Morning,1,0,1,4,2.184576,41.389759
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Thursday,March,9,18,Afternoon,1,0,1,2,2.175685,41.387527
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Saturday,November,11,9,Morning,0,0,0,1,2.175244,41.386739
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Thursday,October,5,11,Morning,0,0,0,1,2.181917,41.38658
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Friday,December,15,19,Afternoon,2,0,2,1,2.181197,41.381967
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Friday,May,12,22,Night,1,0,1,2,2.178463,41.384166
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Sunday,July,30,16,Afternoon,1,0,1,2,2.181197,41.381967
Ciutat Vella,el Raval,Tuesday,August,8,15,Afternoon,1,0,1,2,2.176656,41.374429
Ciutat Vella,el Raval,Tuesday,February,7,18,Afternoon,1,0,1,2,2.17669,41.375019
Ciutat Vella,el Raval,Sunday,February,5,14,Afternoon,1,0,1,2,2.17724,41.374806
Ciutat Vella,el Raval,Monday,May,22,22,Night,1,0,1,1,2.175254,41.378682
Ciutat Vella,el Raval,Tuesday,October,24,10,Morning,2,0,2,2,2.166051,41.376264
Ciutat Vella,el Raval,Tuesday,May,23,9,Morning,1,0,1,1,2.174678,41.379499
Ciutat Vella,el Raval,Tuesday,August,8,21,Afternoon,1,0,1,2,2.167496,41.380132
Ciutat Vella,el Raval,Thursday,November,2,23,Night,1,0,1,2,2.172052,41.376969
Ciutat Vella,el Raval,Tuesday,November,14,10,Morning,1,0,1,1,2.171101,41.37821
Ciutat Vella,el Raval,Sunday,February,26,21,Afternoon,1,0,1,2,2.168582,41.37587
Ciutat Vella,el Raval,Thursday,September,21,15,Afternoon,1,0,1,2,2.176656,41.374429
Ciutat Vella,el Raval,Tuesday,February,28,13,Morning,1,0,1,3,2.200544,41.391186
Ciutat Vella,el Barri Gòtic,Tuesday,January,10,14,Afternoon,2,0,2,2,2.177594,41.373868
Ciutat Vella,el Barri Gòtic,Monday,February,27,14,Afternoon,0,0,0,6,2.177594,41.373868
Ciutat Vella,el Barri Gòtic,Saturday,May,27,19,Afternoon,3,0,3,2,2.180668,41.382363
Ciutat Vella,el Barri Gòtic,Thursday,June,22,18,Afternoon,1,0,1,1,2.17954,41.383496
Ciutat Vella,el Barri Gòtic,Friday,July,7,22,Night,1,0,1,2,2.173576,41.381095
Ciutat Vella,el Barri Gòtic,Tuesday,January,17,17,Afternoon,1,0,1,1,2.181336,41.380848
Ciutat Vella,el Barri Gòtic,Wednesday,March,1,7,Morning,2,0,2,2,2.181481,41.381022
Ciutat Vella,el Barri Gòtic,Sunday,August,27,14,Afternoon,2,0,2,1,2.175299,41.381148
Ciutat Vella,el Barri Gòtic,Friday,May,5,23,Night,1,0,1,1,2.178645,41.378175
Ciutat Vella,el Barri Gòtic,Tuesday,September,12,15,Afternoon,1,0,1,1,2.1722,41.386084
Ciutat Vella,el Barri Gòtic,Thursday,September,21,11,Morning,0,0,0,1,2.177887,41.382257
Ciutat Vella,el Barri Gòtic,Thursday,September,21,11,Morning,0,0,0,1,2.177686,41.382195
Ciutat Vella,el Barri Gòtic,Tuesday,November,7,17,Afternoon,1,0,1,2,2.179648,41.379273
Ciutat Vella,el Barri Gòtic,Saturday,June,17,17,Afternoon,2,0,2,2,2.177792,41.376573
Ciutat Vella,el Barri Gòtic,Thursday,April,20,11,Morning,0,0,0,1,2.176835,41.375294
Ciutat Vella,el Barri Gòtic,Thursday,July,20,22,Night,1,0,1,2,2.17669,41.375019
Ciutat Vella,el Barri Gòtic,Wednesday,August,16,18,Afternoon,1,0,1,1,2.170434,41.385408
Ciutat Vella,el Barri Gòtic,Wednesday,February,8,12,Morning,1,0,1,2,2.178021,41.376113
Ciutat Vella,el Barri Gòtic,Monday,January,16,15,Afternoon,1,0,1,2,2.181974,41.381016
Ciutat Vella,el Barri Gòtic,Friday,March,10,7,Morning,1,0,1,2,2.180011,41.381099
Ciutat Vella,el Barri Gòtic,Wednesday,October,11,3,Night,2,0,2,1,2.180549,41.378736
Ciutat Vella,el Barri Gòtic,Monday,June,12,3,Night,0,0,0,1,2.180549,41.378736
Ciutat Vella,el Barri Gòtic,Friday,September,8,2,Night,2,0,2,1,2.180549,41.378736
Ciutat Vella,el Barri Gòtic,Friday,September,22,18,Afternoon,2,0,2,2,2.18025,41.379377
Ciutat Vella,el Raval,Monday,June,19,13,Morning,1,0,1,2,2.1639,41.383254
Ciutat Vella,el Barri Gòtic,Tuesday,September,12,19,Afternoon,1,0,1,1,2.176534,41.382283
Ciutat Vella,el Barri Gòtic,Thursday,March,9,17,Afternoon,0,0,0,1,2.176844,41.382441
Ciutat Vella,el Raval,Thursday,July,20,11,Morning,1,0,1,2,2.167707,41.385668
Ciutat Vella,el Barri Gòtic,Wednesday,December,20,9,Morning,3,0,3,3,2.181685,41.381741
Ciutat Vella,el Raval,Sunday,December,10,11,Morning,1,0,1,1,2.171227,41.383721
Ciutat Vella,el Raval,Saturday,July,29,19,Afternoon,1,0,1,2,2.169149,41.385422
Ciutat Vella,el Raval,Tuesday,October,17,14,Afternoon,2,0,2,3,2.168874,41.385705
Ciutat Vella,el Raval,Saturday,April,22,21,Afternoon,0,0,0,1,2.171227,41.383721
Ciutat Vella,el Raval,Tuesday,April,4,20,Afternoon,1,0,1,2,2.170839,41.383983
Ciutat Vella,el Raval,Saturday,July,8,4,Night,1,0,1,1,2.171718,41.383015
Ciutat Vella,el Raval,Saturday,August,5,20,Afternoon,1,0,1,1,2.169641,41.381877
Ciutat Vella,el Barri Gòtic,Monday,May,29,13,Morning,0,0,0,1,2.176844,41.382441
Ciutat Vella,el Raval,Tuesday,June,27,10,Morning,1,0,1,1,2.165822,41.384444
Ciutat Vella,el Raval,Sunday,January,1,11,Morning,1,0,1,1,2.165199,41.385158
Ciutat Vella,el Raval,Friday,May,12,14,Afternoon,0,0,0,2,2.169261,41.380756
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Friday,October,13,19,Afternoon,0,0,0,2,2.184349,41.382817
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Thursday,September,21,9,Morning,1,0,1,3,2.183824,41.389514
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Wednesday,February,1,15,Afternoon,1,0,1,2,2.185192,41.384459
Ciutat Vella,la Barceloneta,Monday,September,11,11,Morning,1,0,1,1,2.187569,41.380168
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Friday,June,16,5,Night,1,0,1,1,2.186992,41.38296
Ciutat Vella,la Barceloneta,Wednesday,April,26,17,Afternoon,0,0,0,3,2.2018,41.392004
Ciutat Vella,la Barceloneta,Friday,June,23,15,Afternoon,1,0,1,1,2.187164,41.382634
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Thursday,January,26,20,Afternoon,2,0,2,2,2.187019,41.382208
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Sunday,August,13,15,Afternoon,1,0,1,2,2.183991,41.386986
Ciutat Vella,la Barceloneta,Friday,January,6,23,Night,1,0,1,2,2.19509,41.387723
Ciutat Vella,la Barceloneta,Tuesday,April,4,19,Afternoon,1,0,1,1,2.189107,41.379653
Ciutat Vella,el Barri Gòtic,Sunday,September,17,13,Morning,1,0,1,2,2.176959,41.385301
Ciutat Vella,el Barri Gòtic,Sunday,August,27,19,Afternoon,3,0,3,3,2.176281,41.385674
Ciutat Vella,el Barri Gòtic,Saturday,November,18,23,Night,1,0,1,2,2.173553,41.387734
Ciutat Vella,el Barri Gòtic,Thursday,July,20,21,Afternoon,2,0,2,2,2.17383,41.387527
Ciutat Vella,la Barceloneta,Sunday,March,26,14,Afternoon,1,0,1,1,2.19087,41.377077
Ciutat Vella,la Barceloneta,Wednesday,November,8,21,Afternoon,1,0,1,2,2.184589,41.382701
Ciutat Vella,el Barri Gòtic,Tuesday,June,20,14,Afternoon,0,0,0,1,2.174749,41.385544
Ciutat Vella,la Barceloneta,Thursday,July,20,10,Morning,1,0,1,2,2.194967,41.387017
Ciutat Vella,la Barceloneta,Saturday,January,14,14,Afternoon,1,0,1,2,2.191493,41.383838
Ciutat Vella,la Barceloneta,Monday,December,18,12,Morning,1,0,1,2,2.195364,41.386727
Ciutat Vella,la Barceloneta,Sunday,June,4,8,Morning,0,0,0,2,2.191493,41.383838
Ciutat Vella,la Barceloneta,Thursday,April,6,18,Afternoon,2,0,2,1,2.196249,41.385301
Ciutat Vella,la Barceloneta,Thursday,September,28,1,Night,1,0,1,2,2.193039,41.385359
Ciutat Vella,la Barceloneta,Monday,November,6,11,Morning,0,1,1,2,2.191425,41.384372
Ciutat Vella,la Barceloneta,Monday,September,25,9,Morning,0,0,0,2,2.18401,41.380974
Ciutat Vella,la Barceloneta,Thursday,May,11,14,Afternoon,1,0,1,2,2.185762,41.381103
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Saturday,December,2,0,Night,1,0,1,1,2.182852,41.387546
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Thursday,November,2,20,Afternoon,1,0,1,2,2.175366,41.388461
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Wednesday,May,3,13,Morning,1,0,1,2,2.181267,41.389107
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Thursday,January,12,18,Afternoon,0,0,0,1,2.181917,41.38658
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Friday,November,17,9,Morning,0,0,0,1,2.177234,41.386022
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Friday,February,3,17,Afternoon,1,0,1,1,2.17992,41.384842
Ciutat Vella,el Raval,Wednesday,April,12,23,Night,1,0,1,2,2.166569,41.376049
Ciutat Vella,el Raval,Monday,March,20,23,Night,4,0,4,2,2.176311,41.374766
Ciutat Vella,el Raval,Friday,March,17,19,Afternoon,1,0,1,1,2.167368,41.375671
Ciutat Vella,el Raval,Wednesday,February,1,10,Morning,1,0,1,2,2.168071,41.37976
Ciutat Vella,el Raval,Friday,January,13,17,Afternoon,1,0,1,3,2.174044,41.379968
Ciutat Vella,el Raval,Monday,August,28,18,Afternoon,1,0,1,2,2.169051,41.378931
Ciutat Vella,el Raval,Wednesday,October,25,13,Morning,1,0,1,2,2.177378,41.375299
Ciutat Vella,el Raval,Tuesday,November,7,11,Morning,1,0,1,2,2.175424,41.376237
Ciutat Vella,el Raval,Thursday,April,6,14,Afternoon,1,0,1,1,2.177375,41.373978
Ciutat Vella,el Raval,Saturday,August,5,11,Morning,3,0,3,2,2.173253,41.374579
Ciutat Vella,el Raval,Wednesday,September,13,9,Morning,1,0,1,2,2.173217,41.374767
Ciutat Vella,el Raval,Sunday,January,15,17,Afternoon,0,0,0,1,2.175212,41.374807
Ciutat Vella,el Raval,Thursday,March,23,16,Afternoon,1,0,1,1,2.175254,41.378682
Ciutat Vella,el Raval,Sunday,February,5,3,Night,1,0,1,2,2.19948,41.390634
Ciutat Vella,el Barri Gòtic,Sunday,December,17,20,Afternoon,1,0,1,2,2.1793,41.383531
Ciutat Vella,el Barri Gòtic,Tuesday,December,19,13,Morning,1,0,1,1,2.171718,41.383015
Ciutat Vella,el Barri Gòtic,Wednesday,May,17,5,Night,1,0,1,1,2.171718,41.383015
Ciutat Vella,el Barri Gòtic,Saturday,June,10,20,Afternoon,1,0,1,1,2.179138,41.377884
Ciutat Vella,el Barri Gòtic,Saturday,November,11,1,Night,1,0,1,1,2.170434,41.385408
Ciutat Vella,el Barri Gòtic,Sunday,July,9,4,Night,0,0,0,3,2.178391,41.376971
Ciutat Vella,el Barri Gòtic,Monday,April,3,16,Afternoon,1,0,1,2,2.177235,41.380922
Ciutat Vella,el Barri Gòtic,Friday,October,20,2,Night,0,0,0,1,2.18401,41.380974
Ciutat Vella,el Barri Gòtic,Friday,May,26,20,Afternoon,1,0,1,2,2.205163,41.444756
Ciutat Vella,el Raval,Friday,June,16,17,Afternoon,1,0,1,2,2.168071,41.37976
Ciutat Vella,el Raval,Monday,October,23,14,Afternoon,1,0,1,2,2.168071,41.37976
Ciutat Vella,el Barri Gòtic,Wednesday,October,18,8,Morning,1,0,1,1,2.181411,41.381533
Ciutat Vella,el Raval,Friday,February,10,14,Afternoon,1,0,1,2,2.167707,41.385668
Ciutat Vella,el Raval,Monday,September,18,14,Afternoon,0,0,0,1,2.171681,41.382675
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Sunday,March,5,0,Night,1,0,1,1,2.184246,41.383382
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Thursday,November,16,13,Morning,2,0,2,5,2.181197,41.379496
Ciutat Vella,la Barceloneta,Wednesday,August,2,21,Afternoon,1,0,1,2,2.188821,41.382286
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Thursday,February,23,22,Night,2,0,2,1,2.188629,41.392645
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Thursday,July,13,14,Afternoon,1,0,1,2,2.183991,41.386986
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Thursday,July,13,23,Night,1,0,1,2,2.187227,41.384965
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Friday,January,13,21,Afternoon,2,0,2,2,2.186992,41.38296
Ciutat Vella,la Barceloneta,Saturday,January,7,14,Afternoon,1,0,1,2,2.18765,41.381445
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Tuesday,June,27,12,Morning,2,0,2,2,2.181685,41.381741
Ciutat Vella,la Barceloneta,Tuesday,January,31,19,Afternoon,0,0,0,2,2.193895,41.386
Ciutat Vella,el Barri Gòtic,Thursday,July,20,9,Morning,1,0,1,2,2.176281,41.385674
Ciutat Vella,el Barri Gòtic,Monday,August,7,17,Afternoon,1,0,1,2,2.175964,41.386195
Ciutat Vella,el Barri Gòtic,Tuesday,May,9,12,Morning,1,0,1,2,2.173073,41.388434
Ciutat Vella,el Barri Gòtic,Monday,February,27,14,Afternoon,1,0,1,1,2.171532,41.387096
Ciutat Vella,la Barceloneta,Saturday,September,2,5,Night,1,0,1,2,2.197164,41.386626
Ciutat Vella,la Barceloneta,Thursday,September,28,16,Afternoon,2,0,2,2,2.193823,41.382031
Ciutat Vella,la Barceloneta,Wednesday,March,29,17,Afternoon,1,0,1,2,2.195216,41.383433
Ciutat Vella,la Barceloneta,Thursday,June,1,17,Afternoon,0,0,0,2,2.192763,41.384762
Ciutat Vella,la Barceloneta,Monday,June,19,13,Morning,2,0,2,2,2.196249,41.385301
Ciutat Vella,la Barceloneta,Monday,May,15,6,Morning,1,0,1,2,2.194078,41.386705
Ciutat Vella,la Barceloneta,Saturday,December,30,16,Afternoon,1,0,1,1,2.193327,41.381227
Ciutat Vella,el Barri Gòtic,Saturday,May,6,10,Morning,0,0,0,1,2.176189,41.385239
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Friday,February,10,12,Morning,1,0,1,3,2.17846,41.390525
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Friday,December,8,13,Morning,1,0,1,2,2.183229,41.387553
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Thursday,November,23,18,Afternoon,1,0,1,2,2.182438,41.388166
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Monday,September,4,9,Morning,2,0,2,1,2.177675,41.38623
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Saturday,June,17,18,Afternoon,2,0,2,1,2.18304,41.388628
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Wednesday,September,20,17,Afternoon,1,0,1,2,2.18304,41.388628
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Friday,October,20,8,Morning,1,0,1,2,2.175373,41.386282
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Thursday,November,30,20,Afternoon,1,0,1,2,2.17244,41.389101
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Tuesday,March,14,20,Afternoon,2,0,2,2,2.174312,41.387758
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Monday,September,4,7,Morning,1,0,1,1,2.179522,41.389161
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Saturday,September,30,15,Afternoon,0,0,0,1,2.181917,41.38658
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Tuesday,March,28,10,Morning,1,0,1,1,2.182095,41.387066
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Tuesday,October,31,17,Afternoon,1,0,1,2,2.176959,41.385301
Ciutat Vella,el Raval,Sunday,June,4,19,Afternoon,1,0,1,2,2.176311,41.374766
Ciutat Vella,el Raval,Friday,April,21,9,Morning,1,0,1,1,2.173464,41.378238
Ciutat Vella,el Raval,Friday,March,24,19,Afternoon,1,0,1,1,2.17094,41.377623
Ciutat Vella,el Raval,Sunday,August,27,14,Afternoon,1,0,1,2,2.171101,41.37821
Ciutat Vella,el Raval,Monday,February,27,11,Morning,2,0,2,1,2.169051,41.378931
Ciutat Vella,el Raval,Thursday,September,28,10,Morning,1,0,1,2,2.170003,41.374971
Ciutat Vella,el Raval,Wednesday,December,20,15,Afternoon,1,0,1,1,2.170003,41.374971
Ciutat Vella,el Raval,Friday,February,10,12,Morning,1,0,1,2,2.168716,41.375162
Ciutat Vella,el Raval,Thursday,May,11,19,Afternoon,1,0,1,2,2.175424,41.376237
Ciutat Vella,el Raval,Saturday,September,2,23,Night,1,0,1,1,2.176311,41.374766
Ciutat Vella,el Raval,Tuesday,May,9,16,Afternoon,1,0,1,1,2.176709,41.373228
Ciutat Vella,el Barri Gòtic,Thursday,March,30,18,Afternoon,1,0,1,2,2.179477,41.377111
Ciutat Vella,el Barri Gòtic,Friday,March,10,21,Afternoon,1,0,1,2,2.178637,41.376449
Ciutat Vella,el Barri Gòtic,Wednesday,May,31,5,Night,0,0,0,1,2.172871,41.381322
Ciutat Vella,el Barri Gòtic,Sunday,June,4,13,Morning,1,0,1,2,2.172542,41.382267
Ciutat Vella,el Barri Gòtic,Monday,October,9,12,Morning,1,0,1,2,2.179971,41.37902
Ciutat Vella,el Barri Gòtic,Tuesday,January,3,11,Morning,1,0,1,1,2.179893,41.378912
Ciutat Vella,el Barri Gòtic,Wednesday,March,15,18,Afternoon,2,0,2,1,2.170086,41.385495
Ciutat Vella,el Barri Gòtic,Friday,July,7,15,Afternoon,1,0,1,1,2.171319,41.386944
Ciutat Vella,el Barri Gòtic,Friday,July,28,13,Morning,1,0,1,2,2.178021,41.376113
Ciutat Vella,el Barri Gòtic,Friday,March,31,16,Afternoon,0,0,0,1,2.176422,41.381227
Ciutat Vella,el Barri Gòtic,Monday,April,17,22,Night,1,0,1,2,2.2018,41.392004
Ciutat Vella,el Barri Gòtic,Thursday,August,31,4,Night,1,0,1,2,2.182631,41.381252
Ciutat Vella,el Barri Gòtic,Friday,April,21,9,Morning,1,0,1,2,2.180111,41.377877
Ciutat Vella,el Barri Gòtic,Friday,October,27,6,Morning,1,0,1,2,2.178637,41.376449
Ciutat Vella,el Barri Gòtic,Monday,April,10,16,Afternoon,0,0,0,1,2.2018,41.392004
Ciutat Vella,el Barri Gòtic,Friday,May,26,19,Afternoon,1,0,1,2,2.179114,41.383456
Ciutat Vella,el Raval,Saturday,October,21,6,Morning,1,0,1,2,2.168071,41.37976
Ciutat Vella,el Barri Gòtic,Monday,July,24,11,Morning,0,0,0,1,2.176844,41.382441
Ciutat Vella,el Raval,Thursday,March,16,17,Afternoon,1,0,1,1,2.163831,41.384174
Ciutat Vella,el Barri Gòtic,Monday,June,19,9,Morning,0,0,0,1,2.177536,41.383374
Ciutat Vella,el Raval,Saturday,April,29,12,Morning,1,0,1,1,2.170377,41.384465
Ciutat Vella,el Barri Gòtic,Monday,March,6,8,Morning,0,0,0,1,2.177437,41.383284
Ciutat Vella,el Barri Gòtic,Tuesday,August,29,21,Afternoon,2,0,2,3,2.181197,41.381967
Ciutat Vella,el Barri Gòtic,Monday,October,30,8,Morning,1,0,1,1,2.181481,41.381022
Ciutat Vella,el Raval,Sunday,June,4,17,Afternoon,1,0,1,2,2.169667,41.385379
Ciutat Vella,el Raval,Thursday,June,29,14,Afternoon,2,0,2,1,2.172815,41.381692
Ciutat Vella,el Raval,Saturday,April,1,18,Afternoon,1,0,1,1,2.17214,41.382151
Ciutat Vella,el Raval,Sunday,October,1,7,Morning,0,0,0,2,2.166252,41.380426
Ciutat Vella,el Raval,Monday,January,23,21,Afternoon,0,0,0,1,2.168572,41.381325
Ciutat Vella,el Raval,Wednesday,March,22,15,Afternoon,1,0,1,2,2.166439,41.380752
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Thursday,September,28,6,Morning,1,0,1,2,2.183262,41.38258
Ciutat Vella,la Barceloneta,Monday,August,21,22,Night,1,0,1,3,2.190723,41.378696
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Friday,October,20,0,Night,1,0,1,1,2.182508,41.382868
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Thursday,April,13,12,Morning,1,0,1,2,2.18304,41.388628
Ciutat Vella,la Barceloneta,Saturday,September,30,9,Morning,1,0,1,2,2.188452,41.38321
Ciutat Vella,la Barceloneta,Tuesday,June,27,17,Afternoon,1,0,1,3,2.189016,41.383396
Ciutat Vella,la Barceloneta,Thursday,June,8,12,Morning,0,0,0,2,2.183891,41.381171
Ciutat Vella,la Barceloneta,Friday,February,17,15,Afternoon,1,0,1,2,2.189016,41.383396
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Thursday,August,24,13,Morning,0,0,0,2,2.182206,41.381336
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Friday,October,6,8,Morning,1,0,1,2,2.181685,41.381741
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Thursday,June,22,12,Morning,2,0,2,2,2.181974,41.381016
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Wednesday,April,26,13,Morning,1,0,1,2,2.181974,41.381016
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Tuesday,May,30,11,Morning,1,0,1,2,2.183233,41.382168
Ciutat Vella,la Barceloneta,Wednesday,March,22,12,Morning,1,0,1,3,2.193746,41.386113
Ciutat Vella,la Barceloneta,Monday,January,16,7,Morning,1,0,1,2,2.190936,41.384483
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Thursday,May,25,21,Afternoon,1,0,1,2,2.185126,41.385114
Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Sunday,March,5,22,Night,1,0,1,2,2.181685,41.381741
Ciutat Vella,el Barri Gòtic,Saturday,January,21,19,Afternoon,1,0,1,2,2.175442,41.38645
Ciutat Vella,el Barri Gòtic,Monday,March,27,8,Morning,1,0,1,1,2.172576,41.387543
Ciutat Vella,la Barceloneta,Sunday,November,19,23,Night,1,0,1,2,2.184255,41.381739
Ciutat Vella,la Barceloneta,Monday,July,3,12,Morning,1,0,1,2,2.18965,41.377354
Ciutat Vella,la Barceloneta,Friday,August,4,13,Morning,1,0,1,1,2.188642,41.377449
Ciutat Vella,la Barceloneta,Wednesday,May,3,19,Afternoon,0,0,0,3,2.193895,41.386
Ciutat Vella,la Barceloneta,Saturday,April,15,6,Morning,2,0,2,1,2.2018,41.392004
Ciutat Vella,la Barceloneta,Monday,May,1,12,Morning,1,0,1,2,2.185762,41.381103
Ciutat Vella,la Barceloneta,Wednesday,August,9,22,Night,0,0,0,1,2.18401,41.380974
Ciutat Vella,el Barri Gòtic,Tuesday,May,30,13,Morning,1,0,1,1,2.171697,41.387053
